,mean,min,max
35-153,1372.2,155.0,4286.0
35-154,1393.2,132.0,3554.0
35-155,1391.0,145.0,4111.0
35-156,1384.8,119.0,2884.0
35-157,1783.6,286.0,4191.0
35-158,1106.2,256.0,2202.0
35-159,1106.4,547.0,1592.0
35-160,532.4,10.0,1765.0
35-161,536.0,160.0,831.0
35-162,537.4,3.0,1877.0
35-163,555.8,0.0,1401.0
35-164,541.2,195.0,897.0
35-165,584.2,171.0,1327.0
35-166,551.2,0.0,1320.0
35-167,464.4,355.0,655.0
35-168,543.4,174.0,1610.0
35-169,553.4,85.0,1391.0
35-170,543.0,47.0,1269.0
35-171,542.2,232.0,976.0
35-172,537.6,50.0,1032.0
35-173,540.0,49.0,1354.0
35-174,543.2,235.0,1330.0
35-175,533.8,18.0,1584.0
35-176,564.4,228.0,1155.0
35-177,564.0,84.0,1656.0
35-178,546.2,311.0,797.0
35-179,545.8,35.0,2338.0
35-180,633.4,45.0,2243.0
35-181,627.0,0.0,902.0
35-182,631.0,365.0,964.0
35-183,634.4,145.0,1780.0
35-184,628.8,118.0,1093.0
35-185,633.6,171.0,1317.0
35-186,658.0,306.0,874.0
35-187,642.4,102.0,1666.0
35-188,645.0,10.0,2507.0
35-189,659.2,138.0,2029.0
35-190,638.4,212.0,1302.0
35-191,647.6,327.0,1589.0
35-192,637.2,204.0,1243.0
35-193,666.2,260.0,1420.0
35-194,652.8,290.0,1504.0
35-195,654.0,90.0,1807.0
35-196,633.8,188.0,1135.0
35-197,642.2,84.0,1566.0
35-198,637.6,354.0,861.0
36--1,490.0,116.0,1468.0
36-0,1073.8,320.0,1526.0
36-1,501.8,284.0,961.0
36-2,670.0,183.0,1217.0
36-3,501.0,50.0,1812.0
36-4,552.8,169.0,1146.0
36-5,14.0,0.0,36.0
36-6,513.2,96.0,1316.0
36-7,659.6,121.0,1199.0
36-8,630.4,201.0,1443.0
36-9,14.0,0.0,33.0
36-10,667.0,239.0,1112.0
36-11,691.6,213.0,1490.0
36-12,505.8,56.0,1621.0
36-13,509.4,315.0,707.0
36-14,15.2,0.0,42.0
36-15,649.4,127.0,1990.0
36-16,165.8,22.0,315.0
36-17,614.0,10.0,1659.0
36-18,224.8,4.0,489.0
36-19,498.0,279.0,728.0
36-20,541.4,156.0,901.0
36-21,713.0,377.0,1027.0
36-22,630.0,104.0,1464.0
36-23,630.0,127.0,1240.0
36-24,542.2,59.0,1296.0
36-25,635.8,141.0,1123.0
36-26,545.6,0.0,1468.0
36-27,711.2,77.0,1590.0
36-28,634.2,22.0,1458.0
36-29,714.0,105.0,1709.0
36-30,554.2,0.0,1649.0
36-31,350.8,124.0,811.0
36-32,638.2,111.0,1041.0
36-33,734.8,71.0,2447.0
36-34,552.4,146.0,854.0
36-35,707.8,120.0,1878.0
36-36,641.2,124.0,1298.0
36-37,652.0,138.0,1800.0
36-38,628.8,119.0,1415.0
36-39,551.8,40.0,875.0
36-40,485.8,295.0,731.0
36-41,482.0,168.0,634.0
36-42,480.4,26.0,1061.0
36-43,483.4,148.0,716.0
36-44,475.4,243.0,844.0
36-45,482.0,62.0,908.0
36-46,320.0,211.0,558.0
36-47,311.2,0.0,583.0
36-48,318.8,18.0,1241.0
36-49,484.6,108.0,986.0
36-50,875.2,246.0,1700.0
36-51,781.4,409.0,1697.0
36-52,481.2,207.0,991.0
36-53,480.0,34.0,1650.0
36-54,780.4,300.0,2150.0
36-55,315.2,60.0,488.0
36-56,904.2,268.0,1605.0
36-57,480.4,154.0,720.0
36-58,482.8,40.0,1667.0
36-59,480.8,276.0,715.0
36-60,131.0,0.0,344.0
36-61,1002.4,28.0,2818.0
36-62,1034.4,747.0,1680.0
36-63,901.8,74.0,2236.0
36-64,967.8,47.0,2062.0
36-65,1076.2,445.0,1890.0
36-66,992.2,375.0,2747.0
36-67,1069.4,13.0,3258.0
36-68,890.6,137.0,2588.0
36-69,632.8,184.0,1077.0
36-70,1015.2,273.0,1987.0
36-71,873.2,86.0,1429.0
36-72,1033.4,175.0,2178.0
36-73,1110.0,385.0,2030.0
36-74,1003.8,208.0,1600.0
36-75,1056.4,160.0,1884.0
36-76,1021.8,527.0,1823.0
36-77,989.0,283.0,2378.0
36-78,466.0,71.0,774.0
36-79,456.8,33.0,878.0
36-80,312.8,98.0,838.0
36-81,956.6,152.0,2163.0
36-82,576.8,419.0,815.0
36-83,378.8,0.0,824.0
36-84,938.6,509.0,1513.0
36-85,311.6,0.0,485.0
36-86,324.2,34.0,639.0
36-87,580.0,223.0,843.0
36-88,313.0,109.0,593.0
36-89,876.8,149.0,1552.0
36-90,523.2,34.0,895.0
36-91,311.6,60.0,714.0
36-92,317.6,52.0,604.0
36-93,587.8,224.0,1285.0
36-94,313.0,103.0,839.0
36-95,857.8,248.0,2160.0
36-96,856.6,152.0,1571.0
36-97,589.0,173.0,1073.0
36-98,921.2,235.0,1730.0
36-99,857.2,194.0,2289.0
36-100,1987.0,646.0,3805.0
36-101,1986.6,232.0,4073.0
36-102,1987.6,301.0,6689.0
36-103,1987.8,355.0,3744.0
36-104,1986.8,211.0,5952.0
36-105,1985.6,568.0,3189.0
36-106,395.2,0.0,854.0
36-107,1985.4,290.0,4099.0
36-108,1987.8,327.0,6304.0
36-109,1986.4,928.0,4207.0
36-110,1986.6,123.0,5881.0
36-111,1988.0,791.0,4542.0
36-112,1987.0,459.0,3068.0
36-113,1986.6,207.0,6148.0
36-114,1986.6,576.0,5287.0
36-115,1986.2,427.0,4182.0
36-116,1986.4,351.0,5368.0
36-117,1987.8,418.0,3369.0
36-118,1984.6,667.0,3154.0
36-119,1986.8,1010.0,2843.0
36-120,313.2,149.0,735.0
36-121,709.4,75.0,1723.0
36-122,307.8,0.0,819.0
36-123,312.6,33.0,787.0
36-124,569.6,63.0,1286.0
36-125,765.4,30.0,1850.0
36-126,316.0,67.0,701.0
36-127,306.8,41.0,470.0
36-128,836.4,311.0,1610.0
36-129,677.2,64.0,1447.0
36-130,306.0,17.0,566.0
36-131,308.6,14.0,532.0
36-132,318.4,42.0,799.0
36-133,542.2,241.0,972.0
36-134,310.0,123.0,721.0
36-135,482.8,34.0,930.0
36-136,303.6,78.0,678.0
36-137,314.0,115.0,510.0
36-138,672.0,169.0,1619.0
36-139,105.8,0.0,205.0
36-140,856.2,130.0,1436.0
36-141,700.6,87.0,2375.0
36-142,834.0,48.0,2191.0
36-143,923.6,63.0,2010.0
36-144,933.0,182.0,2804.0
36-145,634.2,222.0,1395.0
36-146,748.2,134.0,1594.0
36-147,759.4,118.0,1156.0
36-148,858.4,315.0,1921.0
36-149,901.2,84.0,1369.0
36-150,727.2,52.0,1585.0
36-151,834.4,0.0,1686.0
36-152,744.0,26.0,2522.0
36-153,839.8,73.0,1864.0
36-154,932.0,81.0,1782.0
36-155,807.0,352.0,1267.0
36-156,691.4,351.0,957.0
36-157,833.4,37.0,1185.0
36-158,833.8,233.0,1259.0
36-159,731.4,259.0,1675.0
36-160,1806.8,883.0,3414.0
36-161,1458.8,173.0,2857.0
36-162,1536.8,106.0,5977.0
36-163,1534.8,758.0,2390.0
36-164,1477.4,172.0,5340.0
36-165,1794.6,456.0,3141.0
36-166,1750.2,341.0,3894.0
36-167,1471.2,345.0,2967.0
36-168,1604.8,487.0,3442.0
36-169,1723.4,531.0,3321.0
36-170,1641.6,133.0,3078.0
36-171,1551.0,817.0,2426.0
36-172,265.2,0.0,515.0
36-173,1662.6,94.0,3801.0
36-174,1603.8,516.0,3255.0
36-175,1170.6,17.0,2139.0
36-176,227.0,31.0,623.0
36-177,1628.4,534.0,3381.0
36-178,1592.0,155.0,5545.0
36-179,962.0,309.0,1897.0
36-180,682.8,65.0,1155.0
36-181,20.0,0.0,63.0
36-182,771.8,0.0,2058.0
36-183,676.4,97.0,1357.0
36-184,771.8,453.0,1379.0
36-185,780.8,42.0,1669.0
36-186,915.8,267.0,2211.0
36-187,759.2,17.0,1893.0
36-188,781.4,103.0,1781.0
36-189,791.2,61.0,2824.0
36-190,875.4,250.0,1668.0
36-191,809.4,247.0,1521.0
36-192,783.2,491.0,1060.0
36-193,762.6,187.0,1767.0
