,0
11-95_split_4,10
11-96_split_0,4
11-96_split_3,6
11-96_split_4,5
11-97_split_1,12
11-97_split_2,10
11-98_split_3,9
11-98_split_4,60
11-99_split_0,6
11-99_split_1,4
11-100_split_1,10
11-101_split_1,24
11-101_split_2,9
11-102_split_3,3
11-102_split_4,2
11-103_split_2,21
11-103_split_4,10
11-104_split_2,10
11-105_split_1,20
11-106_split_0,6
11-106_split_1,8
11-106_split_3,11
11-107_split_1,4
11-107_split_4,6
11-108_split_0,4
11-108_split_2,14
11-108_split_3,6
11-108_split_4,18
11-109_split_3,4
11-109_split_4,6
11-110_split_0,7
11-110_split_4,6
11-111_split_2,4
11-111_split_3,5
11-112_split_1,9
11-112_split_4,9
11-113_split_4,9
11-114_split_0,6
11-114_split_2,4
11-115_split_2,10
11-115_split_3,39
11-116_split_1,77
11-116_split_4,9
11-117_split_0,2
11-117_split_2,3
11-118_split_0,101
11-118_split_2,48
11-119_split_0,10
11-119_split_1,22
11-119_split_3,50
11-120_split_0,9
11-121_split_0,10
11-121_split_2,4
11-121_split_3,6
11-122_split_1,6
11-122_split_2,4
11-123_split_3,66
11-124_split_0,80
11-124_split_1,4
11-124_split_2,5
11-125_split_1,27
11-125_split_2,12
11-126_split_0,5
11-126_split_4,35
11-127_split_0,9
11-128_split_2,24
11-128_split_3,11
11-128_split_4,27
11-129_split_0,12
11-129_split_1,9
11-130_split_1,13
11-130_split_2,7
11-131_split_2,10
11-132_split_1,5
11-132_split_2,4
11-133_split_2,25
11-133_split_3,10
11-134_split_0,22
11-134_split_1,10
11-134_split_4,20
11-135_split_3,5
11-136_split_0,3
11-136_split_1,2
11-137_split_0,4
11-137_split_4,6
11-138_split_0,20
11-138_split_3,9
11-139_split_0,4
11-139_split_4,6
11-140_split_0,13
11-140_split_1,24
11-140_split_4,77
11-141_split_2,10
11-141_split_4,39
11-142_split_0,4
11-142_split_3,6
11-143_split_2,85
11-144_split_1,4
11-144_split_3,5
11-145_split_1,18
11-145_split_3,9
11-146_split_0,26
11-146_split_1,8
11-146_split_4,2
11-147_split_2,4
11-147_split_4,5
11-148_split_0,6
11-148_split_1,6
11-149_split_2,12
11-149_split_3,72
11-150_split_1,11
11-150_split_3,21
11-150_split_4,22
11-151_split_0,6
11-151_split_1,4
11-151_split_4,39
11-152_split_0,4
11-152_split_1,6
11-152_split_4,14
11-153_split_1,5
11-153_split_3,1
11-153_split_4,30
11-154_split_1,72
11-154_split_4,9
11-155_split_0,16
11-155_split_3,30
11-156_split_3,25
11-157_split_2,6
11-157_split_4,4
11-158_split_1,6
11-158_split_2,4
11-159_split_0,10
11-159_split_2,27
11-160_split_1,65
11-160_split_4,10
11-161_split_0,38
11-161_split_4,9
11-162_split_0,56
11-162_split_1,19
11-162_split_3,10
11-163_split_0,8
11-163_split_1,72
11-163_split_3,19
11-164_split_3,4
11-164_split_4,6
11-165_split_0,8
11-165_split_3,48
11-166_split_0,10
11-166_split_1,53
11-166_split_4,26
11-167_split_3,2
11-167_split_4,3
11-168_split_0,5
11-168_split_1,100
11-168_split_2,4
11-169_split_0,12
11-169_split_2,102
11-170_split_0,10
11-170_split_1,7
11-170_split_2,4
11-171_split_1,10
11-171_split_4,22
11-172_split_0,16
11-172_split_2,104
11-173_split_1,4
11-173_split_2,5
11-173_split_3,53
11-174_split_1,11
11-174_split_4,24
11-175_split_2,4
11-175_split_3,6
11-176_split_1,10
11-177_split_3,5
11-178_split_0,10
11-178_split_1,65
11-179_split_0,6
11-179_split_3,4
11-180_split_0,29
11-180_split_3,6
11-180_split_4,4
11-181_split_1,98
11-181_split_2,6
11-181_split_3,4
11-182_split_1,18
11-182_split_3,24
11-182_split_4,12
11-183_split_1,4
11-183_split_2,5
11-184_split_0,4
11-184_split_2,5
11-185_split_1,19
11-185_split_2,5
11-185_split_3,6
11-186_split_2,49
11-186_split_4,9
11-187_split_0,6
11-187_split_2,4
11-187_split_4,39
11-188_split_2,30
11-188_split_4,50
11-189_split_2,6
11-189_split_3,4
11-190_split_0,6
11-190_split_1,4
11-191_split_1,45
11-191_split_2,4
11-191_split_3,5
11-192_split_0,17
11-192_split_2,6
11-192_split_4,105
11-193_split_1,4
11-193_split_4,6
11-194_split_0,39
11-194_split_2,19
11-195_split_0,10
11-195_split_3,17
11-196_split_2,5
11-196_split_4,4
11-197_split_0,6
11-197_split_3,4
11-197_split_4,20
12-0_split_0,13
12-0_split_1,367
12-0_split_2,111
12-0_split_3,97
12-0_split_4,20
12-1_split_3,6
12-1_split_4,4
12-2_split_1,5
12-2_split_2,4
12-3_split_0,4
12-3_split_2,6
12-4_split_0,5
12-4_split_1,47
12-4_split_2,207
12-4_split_4,4
12-5_split_1,4
12-5_split_4,6
12-6_split_0,5
12-6_split_2,29
12-6_split_4,4
12-7_split_0,19
12-7_split_3,11
12-8_split_1,62
12-8_split_3,5
12-9_split_1,499
12-9_split_2,19
12-9_split_4,10
12-10_split_2,10
12-10_split_4,19
12-11_split_2,6
12-11_split_3,4
12-12_split_0,267
12-12_split_1,10
12-12_split_2,18
12-13_split_0,10
12-13_split_3,84
12-13_split_4,19
12-14_split_2,6
12-14_split_4,4
12-15_split_0,194
12-15_split_3,5
12-16_split_0,10
12-16_split_4,19
12-17_split_0,6
12-17_split_1,4
12-18_split_0,6
12-18_split_3,312
12-18_split_4,4
12-19_split_1,10
12-19_split_4,23
12-20_split_1,303
12-20_split_2,16
12-20_split_3,158
12-20_split_4,101
12-21_split_1,16
12-21_split_2,143
12-21_split_3,11
12-22_split_0,1
12-22_split_1,10
12-22_split_2,14
12-22_split_4,4
12-23_split_4,326
12-24_split_0,37
12-24_split_3,6
12-24_split_4,4
12-25_split_4,10
12-26_split_0,9
12-26_split_2,10
12-27_split_0,6
12-27_split_2,4
12-28_split_1,6
12-28_split_3,482
12-28_split_4,4
12-29_split_0,4
12-29_split_4,5
12-30_split_0,23
12-30_split_3,10
12-30_split_4,135
12-31_split_0,220
12-31_split_1,9
12-31_split_2,144
12-31_split_3,272
12-31_split_4,19
12-32_split_3,7
12-33_split_1,248
12-33_split_2,87
12-33_split_3,5
12-33_split_4,4
12-34_split_0,436
12-34_split_4,10
12-35_split_0,10
12-36_split_0,6
12-36_split_4,5
12-37_split_0,4
12-37_split_2,6
12-38_split_1,22
12-38_split_3,10
12-38_split_4,110
12-39_split_2,10
12-40_split_0,4
12-40_split_1,5
12-40_split_2,683
12-41_split_0,754
12-41_split_2,5
12-41_split_3,4
12-42_split_2,6
12-42_split_3,6
12-43_split_2,4
12-43_split_3,6
12-44_split_0,5
12-44_split_3,6
12-44_split_4,490
12-45_split_0,6
12-45_split_2,4
12-46_split_0,6
12-46_split_3,7
12-47_split_3,10
12-48_split_1,6
12-48_split_4,5
12-49_split_2,10
12-49_split_4,439
12-50_split_1,357
12-50_split_3,4
12-50_split_4,6
12-51_split_3,5
12-51_split_4,4
12-52_split_0,6
12-52_split_4,4
12-53_split_0,4
12-53_split_1,1005
12-53_split_3,239
12-53_split_4,5
12-54_split_0,3
12-54_split_3,2
12-55_split_0,6
12-55_split_4,4
12-56_split_3,6
12-56_split_4,4
12-57_split_0,4
12-57_split_2,971
12-57_split_3,6
12-58_split_0,4
12-58_split_1,410
12-58_split_4,6
12-59_split_0,4
12-59_split_2,6
12-59_split_4,317
12-60_split_3,4
12-60_split_4,6
12-61_split_0,4
12-61_split_2,201
12-61_split_3,6
12-61_split_4,326
12-62_split_0,394
12-62_split_1,9
12-62_split_2,333
12-62_split_3,457
12-63_split_0,72
12-63_split_1,98
12-63_split_2,19
12-63_split_3,10
12-63_split_4,98
12-64_split_1,6
12-64_split_2,4
12-65_split_1,4
12-65_split_3,6
12-66_split_2,552
12-66_split_3,9
12-67_split_0,4
12-67_split_2,690
12-67_split_3,6
12-68_split_0,270
12-68_split_2,11
12-68_split_3,19
12-69_split_1,10
12-69_split_3,19
12-70_split_0,339
12-70_split_1,4
12-70_split_3,435
12-70_split_4,5
12-71_split_3,4
12-71_split_4,5
12-72_split_0,4
12-72_split_3,6
12-73_split_1,5
12-73_split_2,4
12-73_split_4,624
12-74_split_0,4
12-74_split_2,415
12-74_split_3,5
12-74_split_4,318
12-75_split_0,19
12-75_split_3,10
12-75_split_4,101
12-76_split_0,10
12-76_split_4,23
12-77_split_0,5
12-77_split_2,230
12-77_split_4,4
12-78_split_1,6
12-78_split_2,4
12-79_split_0,2
12-79_split_3,3
12-80_split_1,10
12-81_split_2,6
12-81_split_4,4
12-82_split_2,4
12-82_split_3,6
12-82_split_4,416
12-83_split_0,6
12-83_split_3,4
12-83_split_4,663
12-84_split_0,386
12-84_split_1,4
12-84_split_2,6
12-85_split_0,6
12-85_split_2,4
12-85_split_3,28
12-86_split_2,10
12-87_split_0,11
12-87_split_2,22
12-88_split_2,10
12-88_split_3,212
12-88_split_4,22
12-89_split_0,4
12-89_split_3,156
12-89_split_4,6
12-90_split_0,976
12-90_split_2,61
12-91_split_0,4
12-91_split_2,6
12-92_split_0,192
12-92_split_1,10
12-92_split_2,36
12-92_split_3,258
12-93_split_0,17
12-93_split_1,10
12-93_split_4,649
12-94_split_2,4
12-94_split_4,6
12-95_split_0,29
12-95_split_3,230
12-96_split_3,6
12-96_split_4,4
12-97_split_1,181
12-97_split_2,401
12-97_split_4,27
12-98_split_0,4
12-98_split_3,6
12-99_split_0,277
12-99_split_1,310
12-99_split_2,6
12-99_split_3,177
12-99_split_4,4
12-100_split_2,10
12-100_split_4,22
12-101_split_0,27
12-101_split_2,140
12-101_split_4,96
12-102_split_1,6
12-102_split_2,4
12-103_split_2,4
12-103_split_3,6
12-104_split_1,4
12-104_split_2,161
12-104_split_3,6
12-105_split_1,4
12-105_split_4,6
12-106_split_1,9
12-106_split_3,18
12-106_split_4,275
12-107_split_3,5
12-107_split_4,4
12-108_split_0,10
12-108_split_2,23
12-109_split_0,4
12-109_split_2,6
12-110_split_0,189
12-110_split_1,208
12-110_split_3,4
12-110_split_4,6
12-111_split_0,6
12-111_split_3,7
12-112_split_0,6
12-112_split_2,4
12-113_split_1,6
12-113_split_4,4
12-114_split_1,2
12-114_split_2,3
12-114_split_4,52
12-115_split_1,11
12-115_split_4,19
12-116_split_1,19
12-116_split_3,11
12-117_split_0,83
12-117_split_1,126
12-117_split_2,72
12-117_split_3,170
12-117_split_4,102
12-118_split_2,4
12-118_split_3,5
12-118_split_4,227
12-119_split_0,4
12-119_split_1,158
12-119_split_3,6
12-120_split_1,20
12-120_split_2,4
12-120_split_4,6
12-121_split_0,4
12-121_split_4,6
12-122_split_0,409
12-122_split_2,19
12-122_split_3,148
12-122_split_4,10
12-123_split_0,270
12-123_split_2,23
12-123_split_4,10
12-124_split_2,4
12-124_split_4,4
12-125_split_1,2
12-125_split_3,3
12-126_split_0,28
12-126_split_1,24
12-126_split_3,10
12-126_split_4,284
12-127_split_0,4
12-127_split_1,6
12-128_split_1,6
12-128_split_3,4
12-128_split_4,411
12-129_split_1,4
12-129_split_4,6
12-130_split_1,78
12-130_split_3,43
12-131_split_0,527
12-131_split_1,751
12-131_split_2,28
12-132_split_0,498
12-132_split_1,4
12-132_split_2,3
12-133_split_0,130
12-133_split_2,6
12-133_split_4,4
12-134_split_1,4
12-134_split_3,6
12-135_split_2,10
12-135_split_4,18
12-136_split_3,3
12-136_split_4,2
12-137_split_0,8
12-137_split_1,763
12-137_split_2,14
12-137_split_3,28
12-138_split_0,20
12-138_split_3,6
12-138_split_4,4
12-140_split_0,6
12-140_split_3,4
12-141_split_0,65
12-141_split_2,119
12-141_split_3,748
12-142_split_3,6
12-142_split_4,6
12-143_split_2,57
12-143_split_4,13
12-144_split_0,4
12-144_split_1,5
12-145_split_1,447
12-145_split_2,4
12-145_split_4,6
12-146_split_0,33
12-146_split_3,12
12-147_split_0,10
12-147_split_2,22
12-148_split_2,10
12-149_split_4,6
12-150_split_0,10
12-150_split_1,246
12-151_split_1,24
12-151_split_4,10
12-152_split_0,6
12-152_split_1,4
12-152_split_3,623
12-153_split_0,19
12-153_split_2,10
12-153_split_3,635
12-154_split_0,58
12-154_split_2,3
12-154_split_3,2
12-154_split_4,175
12-155_split_1,39
12-155_split_4,57
12-156_split_0,7
12-156_split_2,6
12-157_split_0,10
12-158_split_2,9
12-158_split_3,352
12-159_split_0,5
12-160_split_0,4
12-160_split_3,281
12-160_split_4,6
12-161_split_0,6
12-161_split_3,4
12-162_split_0,6
12-162_split_4,7
12-163_split_2,9
12-163_split_4,22
12-164_split_2,22
12-164_split_4,10
12-165_split_0,383
12-165_split_1,4
12-165_split_3,292
12-165_split_4,5
12-166_split_0,125
12-166_split_1,36
12-166_split_3,11
12-166_split_4,1110
12-167_split_0,15
12-167_split_1,197
12-167_split_2,22
12-168_split_3,15
12-168_split_4,18
12-169_split_1,4
12-169_split_2,6
12-170_split_2,4
12-170_split_4,5
12-171_split_0,6
12-171_split_3,4
12-172_split_0,323
12-172_split_1,361
12-172_split_3,10
12-173_split_0,6
12-173_split_1,186
12-173_split_3,4
12-174_split_1,332
12-174_split_2,584
12-174_split_3,4
12-174_split_4,6
12-175_split_0,62
12-175_split_1,4
12-175_split_3,6
12-175_split_4,280
12-176_split_0,240
12-176_split_1,10
12-176_split_3,253
12-177_split_0,4
12-177_split_3,6
12-177_split_4,250
12-178_split_0,59
12-178_split_1,237
12-178_split_3,12
12-178_split_4,167
12-179_split_0,10
12-179_split_1,276
12-180_split_1,119
12-180_split_2,6
12-180_split_3,4
12-181_split_1,4
12-181_split_2,350
12-181_split_3,5
12-181_split_4,211
12-182_split_2,835
12-183_split_0,4
12-183_split_3,5
12-184_split_0,4
12-184_split_3,6
12-185_split_0,264
12-185_split_2,6
12-185_split_3,4
12-186_split_0,346
12-186_split_2,31
12-186_split_3,12
12-186_split_4,266
12-187_split_1,6
12-187_split_3,5
12-188_split_0,238
12-188_split_1,423
12-188_split_2,19
12-188_split_3,10
12-189_split_2,6
12-189_split_3,4
12-189_split_4,40
12-190_split_0,631
12-190_split_3,19
12-190_split_4,28
12-192_split_0,430
12-192_split_2,10
12-192_split_3,22
12-192_split_4,647
12-193_split_1,6
12-193_split_4,4
12-195_split_0,21
12-195_split_1,11
12-196_split_0,11
12-196_split_4,19
12-197_split_0,219
12-197_split_1,36
12-197_split_2,112
12-197_split_3,101
12-198_split_1,11
12-198_split_2,22
13-0_split_1,6
13-0_split_4,4
13-1_split_1,2
13-1_split_2,3
13-2_split_0,10
13-2_split_1,163
13-3_split_0,181
13-3_split_1,23
13-3_split_2,27
13-3_split_3,20
13-4_split_0,11
13-4_split_1,97
13-5_split_0,6
13-5_split_3,4
13-5_split_4,128
13-6_split_1,4
13-6_split_3,6
13-7_split_1,96
13-7_split_3,269
13-9_split_0,200
13-9_split_1,102
13-9_split_2,165
13-9_split_3,120
13-9_split_4,27
13-10_split_0,7
13-10_split_1,376
13-10_split_3,6
13-11_split_0,1085
13-11_split_1,39
13-11_split_2,10
13-12_split_0,843
13-12_split_1,499
13-12_split_2,4
13-12_split_3,6
13-13_split_0,4
13-13_split_1,717
13-13_split_2,364
13-13_split_4,6
13-14_split_0,6
13-14_split_3,4
13-15_split_0,6
13-15_split_2,4
13-16_split_0,10
13-17_split_2,4
13-17_split_4,6
13-18_split_2,5
13-18_split_3,4
13-18_split_4,413
13-19_split_2,447
13-19_split_3,6
13-19_split_4,4
13-20_split_3,6
13-20_split_4,4
13-21_split_0,165
13-21_split_2,4
13-21_split_3,6
13-22_split_0,745
13-22_split_1,6
13-22_split_2,4
13-22_split_4,113
13-23_split_1,2
13-23_split_3,3
13-24_split_0,26
13-24_split_1,233
13-24_split_2,14
13-24_split_3,137
13-24_split_4,214
13-25_split_1,3
13-25_split_3,2
13-26_split_0,462
13-26_split_2,369
13-27_split_0,6
13-27_split_3,657
13-27_split_4,4
13-28_split_2,4
13-28_split_4,6
13-29_split_0,6
13-29_split_1,4
13-30_split_0,4
13-30_split_3,6
13-31_split_0,317
13-31_split_1,216
13-31_split_3,50
13-31_split_4,406
13-32_split_3,4
13-32_split_4,6
13-33_split_2,6
13-33_split_3,4
13-34_split_1,6
13-34_split_2,4
13-35_split_2,4
13-35_split_3,6
13-36_split_0,4
13-36_split_3,6
13-37_split_1,4
13-37_split_2,6
13-38_split_0,4
13-38_split_4,6
13-39_split_1,10
13-40_split_0,4
13-40_split_2,363
13-40_split_3,64
13-40_split_4,6
13-41_split_3,9
13-41_split_4,424
13-42_split_3,9
13-43_split_0,186
13-43_split_1,28
13-43_split_2,73
13-43_split_3,6
13-43_split_4,4
13-44_split_1,2
13-44_split_2,3
13-45_split_0,4
13-45_split_2,6
13-46_split_0,268
13-46_split_1,198
13-46_split_2,24
13-46_split_3,24
13-46_split_4,139
13-47_split_0,62
13-47_split_1,181
13-47_split_2,12
13-47_split_4,22
13-48_split_0,104
13-48_split_1,219
13-48_split_2,309
13-48_split_3,89
13-48_split_4,83
13-49_split_2,4
13-49_split_3,5
13-49_split_4,452
13-50_split_2,4
13-50_split_3,6
13-51_split_1,4
13-51_split_2,6
13-51_split_3,138
13-52_split_1,1009
13-52_split_3,277
13-53_split_0,197
13-53_split_1,672
13-53_split_2,2
13-53_split_3,3
13-54_split_2,6
13-54_split_3,4
13-55_split_0,4
13-55_split_2,6
13-56_split_2,4
13-56_split_4,6
13-57_split_0,26
13-57_split_1,31
13-57_split_2,531
13-58_split_0,4
13-58_split_2,766
13-58_split_3,6
13-59_split_0,6
13-59_split_2,617
13-59_split_4,4
13-60_split_4,10
13-61_split_1,755
13-61_split_3,10
13-61_split_4,11
13-62_split_3,6
13-62_split_4,4
13-63_split_0,183
13-63_split_1,13
13-63_split_2,29
13-63_split_3,116
13-63_split_4,278
13-64_split_0,334
13-64_split_1,98
13-64_split_2,161
13-65_split_0,6
13-65_split_1,4
13-65_split_3,704
13-65_split_4,424
13-66_split_1,114
13-66_split_2,4
13-66_split_3,6
13-66_split_4,377
13-67_split_0,108
13-67_split_2,4
13-67_split_3,6
13-67_split_4,12
13-68_split_1,6
13-68_split_4,4
13-69_split_1,925
13-69_split_2,4
13-69_split_3,36
13-69_split_4,6
13-70_split_1,6
13-70_split_3,4
13-71_split_0,343
13-71_split_1,6
13-71_split_2,903
13-71_split_4,4
13-72_split_0,102
13-72_split_3,361
13-72_split_4,256
13-73_split_1,4
13-73_split_3,6
13-74_split_4,10
13-75_split_0,15
13-75_split_1,83
13-75_split_2,163
13-75_split_3,35
13-75_split_4,307
13-76_split_0,51
13-76_split_1,394
13-76_split_2,58
13-76_split_3,91
13-76_split_4,227
13-77_split_0,4
13-77_split_1,45
13-77_split_3,170
13-77_split_4,6
13-78_split_0,402
13-78_split_3,35
13-79_split_2,8
13-79_split_4,16
13-80_split_1,6
13-80_split_3,4
13-81_split_0,6
13-81_split_1,291
13-81_split_4,6
13-82_split_0,81
13-82_split_1,251
13-82_split_2,65
13-82_split_3,126
13-82_split_4,114
13-83_split_0,164
13-83_split_2,62
13-83_split_4,365
13-84_split_0,33
13-84_split_1,193
13-84_split_2,84
13-84_split_3,145
13-84_split_4,207
13-85_split_0,35
13-85_split_2,4
13-85_split_3,6
13-85_split_4,672
13-86_split_0,927
13-86_split_2,455
13-86_split_4,261
13-87_split_0,4
13-87_split_3,6
13-88_split_0,4
13-88_split_2,6
13-88_split_3,600
13-89_split_1,4
13-89_split_3,6
13-89_split_4,347
13-90_split_0,395
13-90_split_2,10
13-91_split_1,5
13-91_split_3,29
13-91_split_4,4
13-92_split_0,5
13-92_split_1,4
13-92_split_2,470
13-92_split_4,572
13-93_split_0,370
13-93_split_2,438
13-93_split_3,113
13-94_split_0,4
13-94_split_1,6
13-94_split_4,566
13-95_split_0,236
13-95_split_1,7
13-95_split_2,7
13-95_split_4,494
13-96_split_0,239
13-96_split_1,7
13-96_split_2,5
13-96_split_3,4
13-96_split_4,968
13-97_split_0,5
13-97_split_3,4
13-98_split_0,4
13-98_split_2,6
13-99_split_0,6
13-99_split_1,4
13-99_split_4,769
13-100_split_0,6
13-100_split_3,461
13-100_split_4,6
13-101_split_0,21
13-101_split_2,9
13-101_split_3,256
13-102_split_1,4
13-102_split_2,6
13-103_split_0,3
13-103_split_3,2
13-104_split_0,17
13-104_split_1,5
13-104_split_2,128
13-104_split_4,4
13-105_split_0,5
13-105_split_1,34
13-105_split_2,274
13-105_split_3,15
13-105_split_4,250
13-106_split_0,4
13-106_split_4,6
13-107_split_2,60
13-107_split_3,58
13-107_split_4,379
13-108_split_1,3
13-108_split_4,2
13-109_split_3,4
13-109_split_4,5
13-110_split_1,36
13-110_split_4,166
13-111_split_0,4
13-111_split_1,6
13-111_split_2,156
13-112_split_0,544
13-112_split_2,4
13-112_split_4,6
13-113_split_1,42
13-113_split_2,25
13-113_split_4,111
13-114_split_2,10
13-114_split_3,570
13-115_split_0,248
13-115_split_1,48
13-115_split_3,799
13-115_split_4,108
13-116_split_2,7
13-116_split_3,6
13-117_split_0,448
13-117_split_2,10
13-118_split_0,183
13-118_split_2,5
13-118_split_4,4
13-119_split_2,26
13-120_split_1,6
13-120_split_2,4
13-120_split_4,475
13-121_split_0,7
13-121_split_1,12
13-121_split_4,319
13-122_split_0,428
13-122_split_2,217
13-122_split_4,33
13-123_split_1,6
13-123_split_2,4
13-124_split_0,4
13-124_split_3,6
13-124_split_4,548
13-125_split_0,6
13-125_split_2,513
13-125_split_3,6
13-125_split_4,577
13-126_split_1,7
13-126_split_3,6
13-127_split_0,114
13-127_split_1,302
13-127_split_2,290
13-127_split_3,182
13-128_split_0,192
13-128_split_1,574
13-128_split_2,192
13-128_split_3,111
13-128_split_4,318
13-129_split_2,158
13-129_split_3,11
13-129_split_4,167
13-130_split_0,23
13-130_split_1,13
13-130_split_2,47
13-131_split_1,4
13-131_split_2,6
13-131_split_4,182
13-132_split_0,541
13-132_split_3,6
13-132_split_4,5
13-133_split_0,531
13-133_split_2,38
13-133_split_3,413
13-133_split_4,24
13-134_split_0,894
13-134_split_2,546
13-134_split_3,9
13-135_split_2,3
13-135_split_3,38
13-135_split_4,2
13-136_split_0,10
13-136_split_1,16
13-137_split_0,5
13-138_split_1,127
13-139_split_1,6
13-139_split_3,4
13-139_split_4,41
13-140_split_0,14
13-140_split_3,8
13-141_split_0,120
13-141_split_1,4
13-141_split_2,343
13-141_split_3,6
13-141_split_4,36
13-142_split_1,203
13-142_split_2,4
13-142_split_3,6
13-142_split_4,249
13-143_split_0,119
13-143_split_1,171
13-143_split_2,106
13-143_split_3,119
13-143_split_4,30
13-144_split_0,20
13-144_split_1,896
13-144_split_3,543
13-145_split_0,6
13-145_split_1,4
13-146_split_0,4
13-146_split_1,6
13-147_split_0,127
13-147_split_1,67
13-147_split_3,194
13-147_split_4,228
13-148_split_0,57
13-148_split_1,320
13-148_split_2,82
13-148_split_3,166
13-148_split_4,29
13-149_split_0,153
13-149_split_1,26
13-149_split_2,39
13-149_split_4,415
13-150_split_1,7
13-150_split_2,8
13-151_split_0,5
13-151_split_3,5
13-152_split_0,284
13-152_split_1,203
13-152_split_2,6
13-152_split_4,5
13-153_split_0,33
13-153_split_1,17
13-154_split_0,64
13-154_split_2,69
13-154_split_4,136
13-155_split_2,91
13-155_split_4,99
13-156_split_3,5
13-156_split_4,6
13-157_split_0,4
13-157_split_1,6
13-158_split_0,6
13-158_split_1,7
13-158_split_3,187
13-159_split_0,9
13-159_split_1,757
13-159_split_2,15
13-159_split_4,377
13-160_split_0,74
13-160_split_1,249
13-160_split_3,322
13-161_split_0,9
13-161_split_2,466
13-161_split_3,19
13-161_split_4,16
13-162_split_0,4
13-162_split_2,407
13-162_split_3,965
13-162_split_4,5
13-163_split_2,6
13-163_split_3,4
13-164_split_1,389
13-164_split_2,7
13-164_split_3,14
13-165_split_1,6
13-165_split_3,9
13-165_split_4,6
13-166_split_0,7
13-166_split_2,387
13-166_split_3,7
13-166_split_4,286
13-167_split_0,68
13-167_split_1,208
13-167_split_3,109
13-167_split_4,238
13-168_split_1,24
13-168_split_2,758
13-168_split_4,54
13-169_split_0,33
13-169_split_3,36
13-170_split_1,5
13-170_split_2,298
13-170_split_4,5
13-171_split_0,538
13-171_split_1,4
13-171_split_2,6
13-171_split_4,327
13-172_split_0,242
13-172_split_4,336
13-173_split_0,239
13-173_split_1,67
13-173_split_2,361
13-173_split_3,21
13-173_split_4,115
13-174_split_1,4
13-174_split_2,283
13-174_split_3,424
13-174_split_4,6
13-175_split_0,89
13-175_split_1,113
13-175_split_2,10
13-175_split_3,273
13-176_split_3,6
13-176_split_4,4
13-177_split_0,10
13-177_split_3,236
13-178_split_0,6
13-178_split_2,470
13-178_split_3,7
13-179_split_0,183
13-179_split_1,4
13-179_split_2,60
13-179_split_3,6
13-179_split_4,38
13-180_split_1,246
13-180_split_2,201
